windspeed,cloudcover,humidity,pressure,temperature
19.527382336222992,72.44216851730408,69.7071447982299,992.6137111082164,33.75551541629417
31.58487964115535,69.48177530213849,79.18894250911319,1027.4959079284708,30.706477469241463
47.36839127554251,69.42038890626517,79.17277481564616,999.3241616590881,26.209140770838136
8.512744136107308,88.29674556481761,58.57947294966643,1039.7479917597716,36.800122094240976
6.020545485822781,29.623673287555008,56.343752880754835,1002.6003572060088,39.79584804227796
1.6695285414487837,30.009210919380426,83.01161473850058,997.5676253508339,41.4361129310503
18.191665392007174,74.12138097049368,35.442778009001366,994.3529591305347,28.0100393165751
16.881423853893303,22.87051371501274,32.17619580227674,1019.5108791235021,39.861126670185946
21.540984407932196,91.20200041479698,73.17560528236078,986.5532653032519,31.55982214157107
25.165501544047448,53.4781725086886,52.760554751140425,1037.2135929039782,30.95661632160454
37.89119970152273,30.012492809283174,76.79987684561448,997.6587607185883,27.732888691546698
19.605669522875917,77.60999296899824,40.52801787705888,997.7240366623083,29.304238853037262
16.530655468061678,31.23206298752961,45.989750485341354,982.7639657424236,35.82801958902336
41.34394101298135,96.32783170718717,91.73421193483125,994.7610510724145,27.297556777421754
42.489833532682816,98.29892097249846,53.73252214572705,1005.1387613405742,20.668093748897245
11.638298214667659,66.67962419661961,67.27627757763075,1002.1763834134532,43.21313646437322
15.733591135565417,11.363388975022925,28.53457552946476,996.3811952861732,35.657677244344484
41.25581854550441,26.32088499332925,34.3063337754207,982.4446302703519,28.246093394264783
3.9704122148882415,51.541696221605534,22.87101830581154,998.0348824163385,31.98670357083694
16.292339019536893,85.14474500979816,53.949664940933324,1026.6998562957872,29.56948740610069
22.41750535204306,18.488649694202863,99.11360035960192,1006.3275371185682,43.055771454384875
9.353580760028551,10.440345901393233,89.90985221211729,997.4465208559228,43.92767084417937
8.99570983053491,7.447748318903558,70.63271319524056,998.2875280488774,41.70586780517851
21.243102900676437,50.69675623600469,88.88771935659729,1013.2662545896341,38.28549354710196
37.72608623674279,88.47009695947058,67.53354850819385,998.1375606643445,23.129518385694084
42.01164897738137,4.235924264389235,49.501510426731016,1017.8478391919716,30.156323873374603
48.96175462680867,21.23215339935346,33.883712088089226,1039.367270823507,24.03841294128373
3.6992025045859522,69.32570158395018,72.24389934081793,982.4705838652284,40.08474258101855
10.834110057299634,82.58634351437153,35.44410211125963,990.1242053418421,26.516289040442523
37.831492119209884,80.73995292991695,53.39427337600482,990.7464527173414,17.140831416160513
27.02993530278309,78.5068057320331,86.06414737242105,1006.824219075921,30.894540562915317
16.38398869812091,12.979980081333997,30.33834420493828,982.4851227232025,33.91911753580936
10.279483062362177,39.72375821829185,30.321713524543608,1008.651294664551,35.29738455291543
14.023877582122402,98.47446628317465,37.952193247327784,1035.7354854845994,25.014399785521526
21.464447515047596,98.88875715880882,64.15338456978392,980.6938453215621,29.27497420043234
8.857560975301638,60.24273919541879,40.137878260793045,1001.8963320311109,35.522529264462904
48.21129779383753,70.92672047211343,60.25583498040006,1025.6536263266578,24.989138377547032
5.379422229993719,95.12837962853091,44.15860888477497,989.2696700200289,27.650614790928373
49.278871724460956,44.99278612412104,60.499376392672445,984.6535401515926,22.17535800767022
42.09466430003363,13.686685788379327,42.21051592013842,1017.8467122357583,28.736454112911844
21.157580875686953,66.89488755160782,98.40099004868522,980.5970545429705,40.95134751667062
36.99081671941051,96.01023049005235,59.417432091357426,1028.106229470183,23.55896681642615
33.575762184819304,69.72060938662943,79.4914747286592,984.0111652139659,28.80317176148074
10.664345897446548,80.33211270237376,76.04372471185641,1011.4612555652217,31.0344163832728
16.95350430594732,42.27488039706151,59.24474998514889,1024.4076626136637,33.70846577908266
25.656128140272894,9.646315414485107,39.10896493343402,994.5206593247887,29.68957348122713
